gid,terrai_cod,terrai_nom,etnia_nome,municipio_,uf_sigla,superficie,fase_ti,modalidade,reestudo_t,cr,faixa_fron,undadm_cod,undadm_nom,undadm_sig,dominio_un,data_atual,epsg,PROCESSO,NUMERO,ANO,AREA_HA,ID,FASE,ULT_EVENTO,NOME,SUBS,USO,UF,DSProcesso
562,"64501",Kap�t Nhinore,Kayap�,"Santa Cruz do Xingu,Vila Rica,S�o F�lix do Xingu","PA,MT",362243.000000000058208,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NORTE DO MATO GROSSO,N�o,30202002039,COORDENACAO REGIONAL NORTE DO MATO GROSSO,CR-NMT,f,01/08/2023,"0",850567/2010,"850567","2010",2195.97000000,{B2B52F2F-9C4F-4312-9906-09BA96E72D5E},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 02/07/2014,ITAFOS ARRAIAS MINERACAO E FERTILIZANTES S.A.,FOSFATO,Fertilizantes,PA,850.567/2010
562,"64501",Kap�t Nhinore,Kayap�,"Santa Cruz do Xingu,Vila Rica,S�o F�lix do Xingu","PA,MT",362243.000000000058208,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NORTE DO MATO GROSSO,N�o,30202002039,COORDENACAO REGIONAL NORTE DO MATO GROSSO,CR-NMT,f,01/08/2023,"0",850566/2010,"850566","2010",32.73000000,{E122F753-8E10-4949-90FE-F4A088372199},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 14/05/2012,ITAFOS ARRAIAS MINERACAO E FERTILIZANTES S.A.,FOSFATO,Fertilizantes,PA,850.566/2010
562,"64501",Kap�t Nhinore,Kayap�,"Santa Cruz do Xingu,Vila Rica,S�o F�lix do Xingu","PA,MT",362243.000000000058208,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NORTE DO MATO GROSSO,N�o,30202002039,COORDENACAO REGIONAL NORTE DO MATO GROSSO,CR-NMT,f,01/08/2023,"0",850180/2011,"850180","2011",9837.01000000,{EB76E95D-335D-4434-A5F8-EFDBE7174350},REQUERIMENTO DE PESQUISA,136 - REQ PESQ/DOCUMENTO DIVERSO PROTOC EM 18/12/2018,ACAI INVESTIMENTOS E PARTICIPACOES LTDA,FOSFATO,Fertilizantes,PA,850.180/2011
562,"64501",Kap�t Nhinore,Kayap�,"Santa Cruz do Xingu,Vila Rica,S�o F�lix do Xingu","PA,MT",362243.000000000058208,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NORTE DO MATO GROSSO,N�o,30202002039,COORDENACAO REGIONAL NORTE DO MATO GROSSO,CR-NMT,f,01/08/2023,"0",856662/1994,"856662","1994",10000.00000000,{6F57181F-FA79-445E-9F13-DC8270794AF2},DISPONIBILIDADE,315 - DISPONIB/DOCUMENTO DIVERSO PROTOC EM 21/10/2022,ANGLO AMERICAN NIQUEL BRASIL LTDA,NÍQUEL,Demais substâncias,PA,856.662/1994
562,"64501",Kap�t Nhinore,Kayap�,"Santa Cruz do Xingu,Vila Rica,S�o F�lix do Xingu","PA,MT",362243.000000000058208,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL NORTE DO MATO GROSSO,N�o,30202002039,COORDENACAO REGIONAL NORTE DO MATO GROSSO,CR-NMT,f,01/08/2023,"0",850174/2011,"850174","2011",7954.73000000,{75375453-0038-49F1-B131-7C7B6D2B48BB},REQUERIMENTO DE PESQUISA,136 - REQ PESQ/DOCUMENTO DIVERSO PROTOC EM 18/12/2018,ACAI INVESTIMENTOS E PARTICIPACOES LTDA,FOSFATO,Fertilizantes,PA,850.174/2011
564,"64801",Panambi - Lagoa Rica,Guarani Kaiow�,"Itapor�,Douradina",MS,12196.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,f,22/03/2020,"0",868093/2025,"868093","2025",977.83000000,{478AE419-DF03-4BD2-926A-FC2332C14392},REQUERIMENTO DE PESQUISA,100 - REQ PESQ/REQUERIMENTO PESQUISA PROTOC EM 29/05/2025,AGROPECUARIA HELENA HOSSRI LTDA,BASALTO,Revestimento,MS,868.093/2025
564,"64801",Panambi - Lagoa Rica,Guarani Kaiow�,"Itapor�,Douradina",MS,12196.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,f,22/03/2020,"0",868248/2014,"868248","2014",2.34000000,{AB66F863-3506-4705-8FA8-0BCD42A81900},REQUERIMENTO DE PESQUISA,122 - REQ PESQ/INDEFERIMENTO P/NÃO CUMPRIMENTO DE EXIGÊNCIA PUBL EM 11/06/2019,Duplan Construção Civil Ltda.,BASALTO,Revestimento,MS,868.248/2014
564,"64801",Panambi - Lagoa Rica,Guarani Kaiow�,"Itapor�,Douradina",MS,12196.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL DOURADOS,Sim,30202002011,COORDENACAO REGIONAL DOURADOS,CR-DOU,f,22/03/2020,"0",868248/2014,"868248","2014",844.25000000,{DD153221-9E2E-44B3-BF5C-4F8054CFE31F},REQUERIMENTO DE PESQUISA,122 - REQ PESQ/INDEFERIMENTO P/NÃO CUMPRIMENTO DE EXIGÊNCIA PUBL EM 11/06/2019,Duplan Construção Civil Ltda.,BASALTO,Revestimento,MS,868.248/2014
566,"65101",Comexatib�,Patax�,Prado,BA,28077.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL SUL DA BAHIA,N�o,30202001990,COORDENACAO REGIONAL SUL DA BAHIA,CR-SBA,f,07/03/2023,"0",871165/2022,"871165","2022",9.11000000,{A7CD4D25-535E-4CC7-825E-47ED4E7D23B7},LICENCIAMENTO,760 - LICEN/RAL ANO BASE APRESENTADO EM 13/03/2025,AREIAL SANTA LUZIA LTDA,AREIA,Construção civil,BA,871.165/2022
566,"65101",Comexatib�,Patax�,Prado,BA,28077.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL SUL DA BAHIA,N�o,30202001990,COORDENACAO REGIONAL SUL DA BAHIA,CR-SBA,f,07/03/2023,"0",300011/2019,"300011","2019",895.64000000,{C8985C9F-C7EA-477D-9025-2C0DDD64B2CA},DISPONIBILIDADE,1828 - DISPONIB/ÁREA DESCARTADA LIBERADA PARA EDITAL EM 18/11/2019,DADO NÃO CADASTRADO,DADO NÃO CADASTRADO,DADO NÃO CADASTRADO,DADO NÃO CADASTRADO,300.011/2019
566,"65101",Comexatib�,Patax�,Prado,BA,28077.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL SUL DA BAHIA,N�o,30202001990,COORDENACAO REGIONAL SUL DA BAHIA,CR-SBA,f,07/03/2023,"0",871139/2017,"871139","2017",31.64000000,{2F439A8B-6528-4240-BCE5-6911EFE5F9F6},AUTORIZAÇÃO DE PESQUISA,264 - AUT PESQ/TAH - PAGAMENTO EFETUADO EM 19/01/2023,Arilton Sales Nobre,ÁGUA MINERAL,Engarrafamento,BA,871.139/2017
566,"65101",Comexatib�,Patax�,Prado,BA,28077.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL SUL DA BAHIA,N�o,30202001990,COORDENACAO REGIONAL SUL DA BAHIA,CR-SBA,f,07/03/2023,"0",871938/2018,"871938","2018",805.03000000,{A2D01B90-EA0D-4F65-9369-3183E5A782D1},AUTORIZAÇÃO DE PESQUISA,2481 - AUT PESQ/VENCIMENTO ALVARÁ ALTERADO RESOLUÇÃO 76/2021-COVID EM 01/10/2021,GUIDONI BRASIL S/A,QUARTZITO,Revestimento,BA,871.938/2018
566,"65101",Comexatib�,Patax�,Prado,BA,28077.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL SUL DA BAHIA,N�o,30202001990,COORDENACAO REGIONAL SUL DA BAHIA,CR-SBA,f,07/03/2023,"0",871398/2012,"871398","2012",465.35000000,{C092F423-12F9-47AE-9E8D-787E98660EB1},AUTORIZAÇÃO DE PESQUISA,209 - AUT PESQ/INÍCIO DE PESQUISA COMUNICADO PROTOC EM 22/07/2016,Fernandes Spillere Engenharia Ltda Me,MINÉRIO DE TITÂNIO,Industrial,BA,871.398/2012
566,"65101",Comexatib�,Patax�,Prado,BA,28077.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL SUL DA BAHIA,N�o,30202001990,COORDENACAO REGIONAL SUL DA BAHIA,CR-SBA,f,07/03/2023,"0",871510/2012,"871510","2012",57.41000000,{4A1A8AA0-C2F5-4095-B51E-87EB11589F2E},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 19/06/2019,GILBERTO DE CAMPOS,MINÉRIO DE TITÂNIO,Industrial,BA,871.510/2012
566,"65101",Comexatib�,Patax�,Prado,BA,28077.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL SUL DA BAHIA,N�o,30202001990,COORDENACAO REGIONAL SUL DA BAHIA,CR-SBA,f,07/03/2023,"0",303238/2018,"303238","2018",1077.00000000,{4E7F6080-5E71-4CC6-9263-47480E536208},DISPONIBILIDADE,1828 - DISPONIB/ÁREA DESCARTADA LIBERADA PARA EDITAL EM 13/12/2019,DADO NÃO CADASTRADO,DADO NÃO CADASTRADO,DADO NÃO CADASTRADO,DADO NÃO CADASTRADO,303.238/2018
570,"65701",H�m Y�xux,Maxakali,Ladainha,MG,522.720000000000027,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,06/06/2023,"0",833516/2013,"833516","2013",981.83000000,{E7FB7BAC-F363-455D-9C62-F5B720172D0F},AUTORIZAÇÃO DE PESQUISA,318 - AUT PESQ/RELATÓRIO PESQUISA NÃO APROVADO ART 30 II CM PUBL EM 29/12/2016,Mineração Garcia Ltda,GRANITO,Revestimento,MG,833.516/2013
570,"65701",H�m Y�xux,Maxakali,Ladainha,MG,522.720000000000027,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,06/06/2023,"0",833443/2013,"833443","2013",854.62000000,{ADE0AFAA-2979-42FF-A4C0-0B5133378206},AUTORIZAÇÃO DE PESQUISA,255 - AUT PESQ/CUMPRIMENTO EXIGÊNCIA PROTOC EM 01/12/2021,Mineração Monte Alto Eireli,GRANITO,Revestimento,MG,833.443/2013
570,"65701",H�m Y�xux,Maxakali,Ladainha,MG,522.720000000000027,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,06/06/2023,"0",833677/2013,"833677","2013",933.76000000,{617F8E2A-6F82-465A-A30D-514CDF09A3FC},AUTORIZAÇÃO DE PESQUISA,794 - AUT PESQ/RELATÓRIO FINAL PESQUISA POSITIVO PROTOC EM 03/11/2016,Darci Ferreira De Souza Cordeiro,GRANITO,Revestimento,MG,833.677/2013
570,"65701",H�m Y�xux,Maxakali,Ladainha,MG,522.720000000000027,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,06/06/2023,"0",833529/2013,"833529","2013",978.24000000,{71B0833C-C0BE-402B-BB73-DCE1E92E53CF},AUTORIZAÇÃO DE PESQUISA,251 - AUT PESQ/PRORROGAÇÃO PRAZO EXIGÊNCIA PROTOC EM 03/08/2020,Mineração Garcia Ltda,GRANITO,Revestimento,MG,833.529/2013
572,"65901",Jacare�ba/Katauixi (restri��o uso),Isolados,"Canutama,L�brea",AM,647385.999999999883585,Em Estudo,Interditada,,COORDENACAO REGIONAL M�DIO PURUS,Sim,30202001878,COORDENACAO REGIONAL M�DIO PURUS,CR-Mpur,f,,"0",886195/2020,"886195","2020",7310.53000000,{4CC7D454-0444-4DC2-89C4-2CFD7DAA4FFF},REQUERIMENTO DE PESQUISA,131 - REQ PESQ/EXIGÊNCIA PUBL EM 16/01/2024,Catianne Alves De Souza,MINÉRIO DE OURO,Industrial,RO,886.195/2020
573,"66001",Mundo Verde/Cachoeirinha,Maxakali,Te�filo Otoni,MG,606.191599999999994,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,06/09/2021,"0",833231/2006,"833231","2006",673.94000000,{4FA3A432-517F-4C7C-983B-E7487CBCD614},REQUERIMENTO DE PESQUISA,131 - REQ PESQ/EXIGÊNCIA PUBL EM 19/11/2008,Kelly Gonçalves da Silva,GRANITO,Revestimento,MG,833.231/2006
573,"66001",Mundo Verde/Cachoeirinha,Maxakali,Te�filo Otoni,MG,606.191599999999994,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,06/09/2021,"0",300759/2024,"300759","2024",410.40000000,{D8188D69-D009-46ED-B1CD-76754F907FFC},DISPONIBILIDADE,1828 - DISPONIB/ÁREA DESCARTADA LIBERADA PARA EDITAL EM 19/09/2024,DADO NÃO CADASTRADO,DADO NÃO CADASTRADO,DADO NÃO CADASTRADO,DADO NÃO CADASTRADO,300.759/2024
573,"66001",Mundo Verde/Cachoeirinha,Maxakali,Te�filo Otoni,MG,606.191599999999994,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,06/09/2021,"0",833483/2006,"833483","2006",949.75000000,{C66F7737-10A3-40DF-85E0-CEC8B61427FA},AUTORIZAÇÃO DE PESQUISA,662 - NOTIFICAÇÃO ADM PGTO DÉBITO MULTA PUBL EM 06/03/2012,Egimar Santana de Souza,GRANITO,Revestimento,MG,833.483/2006
573,"66001",Mundo Verde/Cachoeirinha,Maxakali,Te�filo Otoni,MG,606.191599999999994,Regularizada,Reserva Ind�gena,,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,N�o,30202002067,COORDENACAO REGIONAL DE MINAS GERAIS E ESPIRITO SANTO,CR-MGES,t,06/09/2021,"0",833808/2006,"833808","2006",865.23000000,{015E20A8-EC41-4E6B-97CE-34CFCE561940},AUTORIZAÇÃO DE PESQUISA,236 - AUT PESQ/DOCUMENTO DIVERSO PROTOC EM 03/09/2015,MINERACAO ROCHA VIVA LTDA,GRANITO,Revestimento,MG,833.808/2006
574,"66101",Tekoha Jevy (Rio Pequeno),Guaran�,Paraty,RJ,2370.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUDESTE,N�o,30202002074,COORDENACAO REGIONAL LITORAL SUDESTE,CR-LISE,f,,"0",890055/2019,"890055","2019",770.13000000,{F7FC86A8-CB57-4727-BFE1-76ACB1EA9D9C},AUTORIZAÇÃO DE PESQUISA,662 - NOTIFICAÇÃO ADM PGTO DÉBITO MULTA PUBL EM 31/10/2022,AREAL PORTO GRAUNA EIRELI,AREIA,Construção civil,RJ,890.055/2019
574,"66101",Tekoha Jevy (Rio Pequeno),Guaran�,Paraty,RJ,2370.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUDESTE,N�o,30202002074,COORDENACAO REGIONAL LITORAL SUDESTE,CR-LISE,f,,"0",890206/2014,"890206","2014",172.37000000,{52611606-38B1-46EF-9F08-904306F92D6F},REQUERIMENTO DE PESQUISA,100 - REQ PESQ/REQUERIMENTO PESQUISA PROTOC EM 17/03/2014,AREAL PORTO GRAUNA EIRELI,GRANITO,Revestimento,RJ,890.206/2014
574,"66101",Tekoha Jevy (Rio Pequeno),Guaran�,Paraty,RJ,2370.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUDESTE,N�o,30202002074,COORDENACAO REGIONAL LITORAL SUDESTE,CR-LISE,f,,"0",890191/2015,"890191","2015",37.40000000,{E4D77E05-C978-4989-B7D3-05ACCD982A43},LICENCIAMENTO,760 - LICEN/RAL ANO BASE APRESENTADO EM 03/04/2025,AREAL PORTO GRAUNA EIRELI,AREIA,Construção civil,RJ,890.191/2015
574,"66101",Tekoha Jevy (Rio Pequeno),Guaran�,Paraty,RJ,2370.000000000000000,Delimitada,Tradicionalmente ocupada,,COORDENACAO REGIONAL LITORAL SUDESTE,N�o,30202002074,COORDENACAO REGIONAL LITORAL SUDESTE,CR-LISE,f,,"0",890812/2014,"890812","2014",8.50000000,{041D2C36-A91A-4E60-AF7D-D893503981F8},LICENCIAMENTO,760 - LICEN/RAL ANO BASE APRESENTADO EM 03/04/2025,AREAL PORTO GRAUNA EIRELI,AREIA,Construção civil,RJ,890.812/2014
575,"66301",Tanaru ( restri��o de uso ),Isolados,"Chupinguaia,Parecis,Pimenteiras do Oeste,Corumbiara",RO,8070.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,Sim,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,20/10/2022,"0",886115/2010,"886115","2010",1226.46000000,{15F05296-4BA4-4C22-94AF-9173CDB5B3AB},AUTORIZAÇÃO DE PESQUISA,294 - AUT PESQ/RENÚNCIA AUTORIZAÇÃO PESQUISA HOMOLOGADA PUBL EM 11/12/2015,MINERACAO SANTA ELINA INDUSTRIA E COMERCIO S.A.,MINÉRIO DE OURO,Industrial,RO,886.115/2010
575,"66301",Tanaru ( restri��o de uso ),Isolados,"Chupinguaia,Parecis,Pimenteiras do Oeste,Corumbiara",RO,8070.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,Sim,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,20/10/2022,"0",886223/2003,"886223","2003",9032.21000000,{F8766BD4-81ED-4AD4-95F2-D2E855498244},DISPONIBILIDADE,1812 - ÁREA DESBLOQUEADA JUDICIALMENTE PUBL EM 19/09/2018,VALE S.A.,PLATINA,Industrial,RO,886.223/2003
575,"66301",Tanaru ( restri��o de uso ),Isolados,"Chupinguaia,Parecis,Pimenteiras do Oeste,Corumbiara",RO,8070.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,Sim,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,20/10/2022,"0",886282/2005,"886282","2005",6769.10000000,{955C5122-9493-4678-9158-85C3A8112D11},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 18/09/2019,Mineração Acará Industria e Comercio Ltda,OURO,Industrial,RO,886.282/2005
575,"66301",Tanaru ( restri��o de uso ),Isolados,"Chupinguaia,Parecis,Pimenteiras do Oeste,Corumbiara",RO,8070.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,Sim,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,20/10/2022,"0",886283/2005,"886283","2005",2813.24000000,{2A6AACD6-70CC-48D4-9EDE-95452CEF85CC},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 18/09/2019,Mineração Acará Industria e Comercio Ltda,OURO,Industrial,RO,886.283/2005
575,"66301",Tanaru ( restri��o de uso ),Isolados,"Chupinguaia,Parecis,Pimenteiras do Oeste,Corumbiara",RO,8070.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,Sim,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,20/10/2022,"0",886283/2005,"886283","2005",2140.86000000,{B3C0C6BB-C8EB-4573-9163-CE94D4F8E5DC},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 18/09/2019,Mineração Acará Industria e Comercio Ltda,OURO,Industrial,RO,886.283/2005
576,"66901",Piripkura ( restri��o de uso ),Isolados,"Colniza,Rondol�ndia",MT,242500.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,N�o,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,,"0",866376/2022,"866376","2022",1217.76000000,{13AEBF8C-FD54-4535-A78D-B673B79DC979},REQUERIMENTO DE PESQUISA,136 - REQ PESQ/DOCUMENTO DIVERSO PROTOC EM 02/09/2022,OXYCER HOLDING CORPORATION - EXCLUSIVE INTERNATIONAL BUSINESS CORPORATION E COMERCIAL IMPORTADORA E EXPORTADORA LTDA,OURO,Industrial,MT,866.376/2022
576,"66901",Piripkura ( restri��o de uso ),Isolados,"Colniza,Rondol�ndia",MT,242500.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,N�o,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,,"0",867006/2007,"867006","2007",6.98000000,{7800ACB4-3145-4E91-92A9-37FAF9FC0496},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 30/03/2011,BEMISA HOLDING S.A.,MINÉRIO DE COBRE,Industrial,MT,867.006/2007
576,"66901",Piripkura ( restri��o de uso ),Isolados,"Colniza,Rondol�ndia",MT,242500.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,N�o,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,,"0",867002/2007,"867002","2007",5.86000000,{5A31F45E-460A-43E0-A6F8-78609092E58F},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 30/03/2011,BEMISA HOLDING S.A.,MINÉRIO DE COBRE,Industrial,MT,867.002/2007
576,"66901",Piripkura ( restri��o de uso ),Isolados,"Colniza,Rondol�ndia",MT,242500.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,N�o,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,,"0",866997/2007,"866997","2007",9104.09000000,{4EB440D5-4018-4FD0-B59C-4F9FA9353141},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 30/03/2011,BEMISA HOLDING S.A.,MINÉRIO DE COBRE,Industrial,MT,866.997/2007
576,"66901",Piripkura ( restri��o de uso ),Isolados,"Colniza,Rondol�ndia",MT,242500.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,N�o,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,,"0",866442/2021,"866442","2021",9700.11000000,{74CC4C26-1293-4BC2-A9DB-C5412CCC4526},AUTORIZAÇÃO DE PESQUISA,654 - AUT PESQ/TAH - PARCELAMENTO QUITADO EM 19/05/2025,L. M. X. MINERACAO LTDA,ESTANHO,Industrial,MT,866.442/2021
576,"66901",Piripkura ( restri��o de uso ),Isolados,"Colniza,Rondol�ndia",MT,242500.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,N�o,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,,"0",866430/2017,"866430","2017",7013.29000000,{B776C7D5-3661-4B42-8671-0CD3A4AD458E},REQUERIMENTO DE LAVRA GARIMPEIRA,344 - REQ PLG/EXIGÊNCIA PUBL EM 03/09/2021,COOPERATIVA DOS GARIMPEIROS E MINERADORES DO BRASIL,MINÉRIO DE OURO,Industrial,MT,866.430/2017
576,"66901",Piripkura ( restri��o de uso ),Isolados,"Colniza,Rondol�ndia",MT,242500.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,N�o,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,,"0",866444/2021,"866444","2021",9754.32000000,{6D641ED6-B606-4321-8452-63547E2B8219},AUTORIZAÇÃO DE PESQUISA,1817 - AUT PESQ/TRANSF DIREITOS-DISTRATO PROTOC EM 25/09/2023,L. M. X. MINERACAO LTDA,ESTANHO,Industrial,MT,866.444/2021
576,"66901",Piripkura ( restri��o de uso ),Isolados,"Colniza,Rondol�ndia",MT,242500.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,N�o,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,,"0",866375/2022,"866375","2022",1657.74000000,{6EBEDDB6-804D-409E-86F1-E1C48174D731},REQUERIMENTO DE PESQUISA,136 - REQ PESQ/DOCUMENTO DIVERSO PROTOC EM 02/09/2022,OXYCER HOLDING CORPORATION - EXCLUSIVE INTERNATIONAL BUSINESS CORPORATION E COMERCIAL IMPORTADORA E EXPORTADORA LTDA,OURO,Industrial,MT,866.375/2022
576,"66901",Piripkura ( restri��o de uso ),Isolados,"Colniza,Rondol�ndia",MT,242500.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,N�o,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,,"0",867006/2007,"867006","2007",8249.14000000,{78C35663-A54C-4BD7-8AFA-C45EB4C375C1},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 30/03/2011,BEMISA HOLDING S.A.,MINÉRIO DE COBRE,Industrial,MT,867.006/2007
576,"66901",Piripkura ( restri��o de uso ),Isolados,"Colniza,Rondol�ndia",MT,242500.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,N�o,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,,"0",866352/2007,"866352","2007",8773.60000000,{6EA911A8-B6BB-4C10-A75C-FB1BBEB37679},REQUERIMENTO DE PESQUISA,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 30/03/2011,BEMISA HOLDING S.A.,MINÉRIO DE OURO,Industrial,MT,866.352/2007
576,"66901",Piripkura ( restri��o de uso ),Isolados,"Colniza,Rondol�ndia",MT,242500.000000000000000,Em Estudo,Interditada,,COORDENACAO REGIONAL DE JI PARANA,N�o,30202001948,COORDENACAO REGIONAL DE JI PARANA,CR-JPR,f,,"0",867000/2007,"867000","2007",8242.75000000,{7930BA2A-1881-411D-AEFB-7FDE8460C0F7},APTO PARA DISPONIBILIDADE,157 - REQ PESQ/DESISTÊNCIA REQUERIMENTO PESQUISA HOMOLOGADA PUBL EM 30/03/2011,BEMISA HOLDING S.A.,MINÉRIO DE COBRE,Industrial,MT,867.000/2007
